"STATE","COUNTY","SUMLEV","NAME","CENSUS2020","POPESTIMATE042020","Error","PctError","AbsPctError"
"47","093","050","Knox County",478971,474445,-4526,-0.944942386908602,0.944942386908602
"47","095","050","Lake County",7005,6984,-21,-0.299785867237687,0.299785867237687
"47","097","050","Lauderdale County",25143,25506,363,1.44374179692161,1.44374179692161
"47","099","050","Lawrence County",44159,44390,231,0.52310967186757,0.52310967186757
"47","101","050","Lewis County",12582,12352,-230,-1.82800826577651,1.82800826577651
"47","103","050","Lincoln County",35319,34536,-783,-2.21693705937314,2.21693705937314
"47","105","050","Loudon County",54886,54723,-163,-0.296979193236891,0.296979193236891
"47","107","050","McMinn County",53276,54141,865,1.62362039192132,1.62362039192132
"47","109","050","McNairy County",25866,25701,-165,-0.637903038738112,0.637903038738112
"47","111","050","Macon County",25216,24800,-416,-1.6497461928934,1.6497461928934
"47","113","050","Madison County",98823,98329,-494,-0.499883630328972,0.499883630328972
"47","115","050","Marion County",28837,28918,81,0.280889135485661,0.280889135485661
"47","117","050","Marshall County",34318,34893,575,1.6755055655924,1.6755055655924
"47","119","050","Maury County",100974,98921,-2053,-2.03319666448789,2.03319666448789
"47","121","050","Meigs County",12758,12492,-266,-2.08496629565763,2.08496629565763
"47","123","050","Monroe County",46250,47043,793,1.71459459459459,1.71459459459459
"47","125","050","Montgomery County",220069,213211,-6858,-3.1162953437331,3.1162953437331
"47","127","050","Moore County",6461,6439,-22,-0.340504565856679,0.340504565856679
"47","129","050","Morgan County",21035,21412,377,1.79225101022106,1.79225101022106
"47","131","050","Obion County",30787,30183,-604,-1.96186702179491,1.96186702179491
"47","133","050","Overton County",22511,22484,-27,-0.1199413620008,0.1199413620008
"47","135","050","Perry County",8366,8109,-257,-3.07195792493426,3.07195792493426
"47","137","050","Pickett County",5001,5066,65,1.2997400519896,1.2997400519896
"47","139","050","Polk County",17544,16813,-731,-4.16666666666667,4.16666666666667
"47","141","050","Putnam County",79854,80696,842,1.05442432439202,1.05442432439202
"47","143","050","Rhea County",32870,33383,513,1.5606936416185,1.5606936416185
"47","145","050","Roane County",53404,53761,357,0.668489251741443,0.668489251741443
"47","147","050","Robertson County",72803,72127,-676,-0.928533164842108,0.928533164842108
"47","149","050","Rutherford County",341486,337582,-3904,-1.14323866864235,1.14323866864235
"47","151","050","Scott County",21850,22094,244,1.11670480549199,1.11670480549199
"47","153","050","Sequatchie County",15826,15149,-677,-4.27777075698218,4.27777075698218
"47","155","050","Sevier County",98380,99082,702,0.713559666598902,0.713559666598902
"47","157","050","Shelby County",929744,936830,7086,0.762145278700374,0.762145278700374
"47","159","050","Smith County",19904,20250,346,1.73834405144695,1.73834405144695
"47","161","050","Stewart County",13657,13810,153,1.12030460569671,1.12030460569671
"47","163","050","Sullivan County",158163,158718,555,0.350903814419302,0.350903814419302
"47","165","050","Sumner County",196281,194576,-1705,-0.868652595004101,0.868652595004101
"47","167","050","Tipton County",60970,61849,879,1.44169263572249,1.44169263572249
"47","169","050","Trousdale County",11615,11399,-216,-1.85966422729229,1.85966422729229
"47","171","050","Unicoi County",17928,17793,-135,-0.753012048192771,0.753012048192771
"47","173","050","Union County",19802,20107,305,1.54024845975154,1.54024845975154
"47","175","050","Van Buren County",6168,5918,-250,-4.05317769130999,4.05317769130999
"47","177","050","Warren County",40953,41506,553,1.35032842526799,1.35032842526799
"47","179","050","Washington County",133001,130217,-2784,-2.09321734423049,2.09321734423049
"47","181","050","Wayne County",16232,16535,303,1.86668309512075,1.86668309512075
"47","183","050","Weakley County",32902,33303,401,1.2187708953863,1.2187708953863
"47","185","050","White County",27351,27609,258,0.943292749808051,0.943292749808051
"47","187","050","Williamson County",247726,243711,-4015,-1.62074227170341,1.62074227170341
"47","189","050","Wilson County",147737,147237,-500,-0.338439253538382,0.338439253538382
"48","001","050","Anderson County",57922,57863,-59,-0.101861123579987,0.101861123579987
"48","003","050","Andrews County",18610,18902,292,1.5690488984417,1.5690488984417
"48","005","050","Angelina County",86395,86874,479,0.55443023323109,0.55443023323109
"48","007","050","Aransas County",23830,23753,-77,-0.323122114981116,0.323122114981116
"48","009","050","Archer County",8560,8731,171,1.99766355140187,1.99766355140187
"48","011","050","Armstrong County",1848,1873,25,1.35281385281385,1.35281385281385
"48","013","050","Atascosa County",48981,51644,2663,5.43680202527511,5.43680202527511
"48","015","050","Austin County",30167,30058,-109,-0.361321974342825,0.361321974342825
"48","017","050","Bailey County",6904,6756,-148,-2.14368482039397,2.14368482039397
"48","019","050","Bandera County",20851,23732,2881,13.8170831135197,13.8170831135197
"48","021","050","Bastrop County",97216,90986,-6230,-6.40841013824885,6.40841013824885
"48","023","050","Baylor County",3465,3531,66,1.9047619047619,1.9047619047619
"48","025","050","Bee County",31047,32579,1532,4.9344542145779,4.9344542145779
"48","027","050","Bell County",370647,368582,-2065,-0.557133876707487,0.557133876707487
"48","029","050","Bexar County",2009324,2022160,12836,0.63882181270915,0.63882181270915
"48","031","050","Blanco County",11374,12217,843,7.41164058378759,7.41164058378759
"48","033","050","Borden County",631,700,69,10.9350237717908,10.9350237717908
"48","035","050","Bosque County",18235,18635,400,2.19358376748012,2.19358376748012
"48","037","050","Bowie County",92893,93571,678,0.729872003272583,0.729872003272583
"48","039","050","Brazoria County",372031,379317,7286,1.95843894729203,1.95843894729203
"48","041","050","Brazos County",233849,231939,-1910,-0.816766374882937,0.816766374882937
"48","043","050","Brewster County",9546,9248,-298,-3.12172637754033,3.12172637754033
"48","045","050","Briscoe County",1435,1505,70,4.8780487804878,4.8780487804878
"48","047","050","Brooks County",7076,7019,-57,-0.805539853024308,0.805539853024308
"48","049","050","Brown County",38095,37704,-391,-1.02638141488384,1.02638141488384
"48","051","050","Burleson County",17642,18519,877,4.97109171295771,4.97109171295771
"48","053","050","Burnet County",49130,49372,242,0.492570730714431,0.492570730714431
"48","055","050","Caldwell County",45883,43930,-1953,-4.25647843427849,4.25647843427849
"48","057","050","Calhoun County",20106,21099,993,4.93882423157267,4.93882423157267
"48","059","050","Callahan County",13708,14089,381,2.77939889115845,2.77939889115845
"48","061","050","Cameron County",421017,424174,3157,0.749850956137163,0.749850956137163
"48","063","050","Camp County",12464,13078,614,4.92618741976893,4.92618741976893
"48","065","050","Carson County",5807,5866,59,1.01601515412433,1.01601515412433
"48","067","050","Cass County",28454,29956,1502,5.27869543825121,5.27869543825121
"48","069","050","Castro County",7371,7437,66,0.895400895400895,0.895400895400895
"48","071","050","Chambers County",46571,45172,-1399,-3.00401537437461,3.00401537437461
"48","073","050","Cherokee County",50412,52844,2432,4.82424819487424,4.82424819487424
"48","075","050","Childress County",6664,7175,511,7.66806722689076,7.66806722689076
"48","077","050","Clay County",10218,10545,327,3.20023487962419,3.20023487962419
"48","079","050","Cochran County",2547,2882,335,13.1527287004319,13.1527287004319
"48","081","050","Coke County",3285,3336,51,1.55251141552511,1.55251141552511
"48","083","050","Coleman County",7684,8118,434,5.64809994794378,5.64809994794378
"48","085","050","Collin County",1064465,1063523,-942,-0.0884951595402385,0.0884951595402385
"48","087","050","Collingsworth County",2652,2893,241,9.08748114630468,9.08748114630468
"48","089","050","Colorado County",20557,21607,1050,5.10774918519239,5.10774918519239
"48","091","050","Comal County",161501,162805,1304,0.80742534101956,0.80742534101956
"48","093","050","Comanche County",13594,13747,153,1.12549654259232,1.12549654259232
"48","095","050","Concho County",3303,2814,-489,-14.8047229791099,14.8047229791099
"48","097","050","Cooke County",41668,41318,-350,-0.839973120860132,0.839973120860132
"48","099","050","Coryell County",83093,76729,-6364,-7.65888823366589,7.65888823366589
"48","101","050","Cottle County",1380,1372,-8,-0.579710144927536,0.579710144927536
"48","103","050","Crane County",4675,4787,112,2.39572192513369,2.39572192513369
"48","105","050","Crockett County",3098,3509,411,13.2666236281472,13.2666236281472
"48","107","050","Crosby County",5133,5613,480,9.35125657510228,9.35125657510228
"48","109","050","Culberson County",2188,2150,-38,-1.73674588665448,1.73674588665448
"48","111","050","Dallam County",7115,7280,165,2.31904427266339,2.31904427266339
"48","113","050","Dallas County",2613539,2637743,24204,0.92610058621662,0.92610058621662
"48","115","050","Dawson County",12456,12994,538,4.31920359666024,4.31920359666024
"48","117","050","Deaf Smith County",18583,18371,-212,-1.14082763816391,1.14082763816391
"48","119","050","Delta County",5230,5354,124,2.37093690248566,2.37093690248566
"48","121","050","Denton County",906422,912175,5753,0.6346933326861,0.6346933326861
"48","123","050","DeWitt County",19824,20174,350,1.76553672316384,1.76553672316384
"48","125","050","Dickens County",1770,2154,384,21.6949152542373,21.6949152542373
"48","127","050","Dimmit County",8615,9981,1366,15.8560650029019,15.8560650029019
"48","129","050","Donley County",3258,3305,47,1.44260282381829,1.44260282381829
"48","131","050","Duval County",9831,11096,1265,12.8674600752721,12.8674600752721
"48","133","050","Eastland County",17725,18372,647,3.65021156558533,3.65021156558533
"48","135","050","Ector County",165171,167431,2260,1.36827893516416,1.36827893516416
"48","137","050","Edwards County",1422,1927,505,35.5133614627285,35.5133614627285
"48","139","050","Ellis County",192455,190121,-2334,-1.21275103270895,1.21275103270895
"48","141","050","El Paso County",865657,841015,-24642,-2.8466240092785,2.8466240092785
"48","143","050","Erath County",42545,43089,544,1.27864613938183,1.27864613938183
"48","145","050","Falls County",16968,17293,325,1.91537010843942,1.91537010843942
"48","147","050","Fannin County",35662,35852,190,0.532779989905221,0.532779989905221
"48","149","050","Fayette County",24435,25510,1075,4.39942705136075,4.39942705136075
"48","151","050","Fisher County",3672,3803,131,3.56753812636166,3.56753812636166
"48","153","050","Floyd County",5402,5697,295,5.46094039244724,5.46094039244724
"48","155","050","Foard County",1095,1132,37,3.37899543378995,3.37899543378995
"48","157","050","Fort Bend County",822779,833674,10895,1.3241708891452,1.3241708891452
"48","159","050","Franklin County",10359,10804,445,4.29578144608553,4.29578144608553
"48","161","050","Freestone County",19435,19876,441,2.26910213532287,2.26910213532287
"48","163","050","Frio County",18385,20368,1983,10.7859668207778,10.7859668207778
"48","165","050","Gaines County",21598,21906,308,1.4260579683304,1.4260579683304
"48","167","050","Galveston County",350682,344408,-6274,-1.78908526813466,1.78908526813466
"48","169","050","Garza County",5816,6239,423,7.27303988995873,7.27303988995873
"48","171","050","Gillespie County",26725,26990,265,0.991580916744621,0.991580916744621
"48","173","050","Glasscock County",1116,1433,317,28.405017921147,28.405017921147
"48","175","050","Goliad County",7012,7631,619,8.82772390188249,8.82772390188249
"48","177","050","Gonzales County",19653,20977,1324,6.73688495395105,6.73688495395105
"48","179","050","Gray County",21227,21725,498,2.34606868610732,2.34606868610732
"48","181","050","Grayson County",135543,137863,2320,1.71163394642291,1.71163394642291
"48","183","050","Gregg County",124239,124290,51,0.0410499118634245,0.0410499118634245
"48","185","050","Grimes County",29268,29468,200,0.683340166735001,0.683340166735001
"48","187","050","Guadalupe County",172706,169821,-2885,-1.67046888932637,1.67046888932637
"48","189","050","Hale County",32522,32861,339,1.04237131787713,1.04237131787713
"48","191","050","Hall County",2825,2949,124,4.38938053097345,4.38938053097345
"48","193","050","Hamilton County",8222,8552,330,4.01362198978351,4.01362198978351
"48","195","050","Hansford County",5285,5297,12,0.227057710501419,0.227057710501419
"48","197","050","Hardeman County",3549,3995,446,12.566920259228,12.566920259228
"48","199","050","Hardin County",56231,58224,1993,3.54430829969234,3.54430829969234
"48","201","050","Harris County",4731145,4734392,3247,0.0686303209899506,0.0686303209899506
"48","203","050","Harrison County",68839,66445,-2394,-3.4776798035997,3.4776798035997
"48","205","050","Hartley County",5382,5459,77,1.43069490895578,1.43069490895578
"48","207","050","Haskell County",5416,5726,310,5.72378138847858,5.72378138847858
"48","209","050","Hays County",241067,238769,-2298,-0.95326195621964,0.95326195621964
"48","211","050","Hemphill County",3382,3788,406,12.0047309284447,12.0047309284447
"48","213","050","Henderson County",82150,83622,1472,1.79184418746196,1.79184418746196
"48","215","050","Hidalgo County",870781,873940,3159,0.362777782243756,0.362777782243756
"48","217","050","Hill County",35874,36919,1045,2.9129731839215,2.9129731839215
"48","219","050","Hockley County",21537,22974,1437,6.67223847332498,6.67223847332498
"48","221","050","Hood County",61598,63142,1544,2.50657488879509,2.50657488879509
"48","223","050","Hopkins County",36787,37181,394,1.07103052708837,1.07103052708837
"48","225","050","Houston County",22066,22873,807,3.65721018761896,3.65721018761896
"48","227","050","Howard County",34860,36608,1748,5.01434308663224,5.01434308663224
"48","229","050","Hudspeth County",3202,4915,1713,53.4978138663335,53.4978138663335
"48","231","050","Hunt County",99956,99570,-386,-0.386169914762496,0.386169914762496
"48","233","050","Hutchinson County",20617,20728,111,0.538390648493961,0.538390648493961
"48","235","050","Irion County",1513,1572,59,3.8995373430271,3.8995373430271
"48","237","050","Jack County",8472,9027,555,6.55099150141643,6.55099150141643
"48","239","050","Jackson County",14988,14845,-143,-0.954096610621831,0.954096610621831
"48","241","050","Jasper County",32980,35462,2482,7.52577319587629,7.52577319587629
"48","243","050","Jeff Davis County",1996,2230,234,11.7234468937876,11.7234468937876
"48","245","050","Jefferson County",256526,250584,-5942,-2.31633440664884,2.31633440664884
"48","247","050","Jim Hogg County",4838,5175,337,6.96568830095081,6.96568830095081
"48","249","050","Jim Wells County",38891,40504,1613,4.14748913630403,4.14748913630403
"48","251","050","Johnson County",179927,178772,-1155,-0.64192700372929,0.64192700372929
"48","253","050","Jones County",19663,19879,216,1.09850989167472,1.09850989167472
"48","255","050","Karnes County",14710,15531,821,5.581237253569,5.581237253569
"48","257","050","Kaufman County",145310,141585,-3725,-2.56348496318216,2.56348496318216
"48","259","050","Kendall County",44279,48268,3989,9.00878520291786,9.00878520291786
"48","261","050","Kenedy County",350,382,32,9.14285714285714,9.14285714285714
"48","263","050","Kent County",753,779,26,3.45285524568393,3.45285524568393
"48","265","050","Kerr County",52598,52795,197,0.374538955853835,0.374538955853835
"48","267","050","Kimble County",4286,4384,98,2.28651423238451,2.28651423238451
"48","269","050","King County",265,282,17,6.41509433962264,6.41509433962264
"48","271","050","Kinney County",3129,3672,543,17.3537871524449,17.3537871524449
"48","273","050","Kleberg County",31040,30408,-632,-2.0360824742268,2.0360824742268
"48","275","050","Knox County",3353,3679,326,9.72263644497465,9.72263644497465
"48","277","050","Lamar County",50088,49903,-185,-0.369349944098387,0.369349944098387
"48","279","050","Lamb County",13045,12761,-284,-2.17707934074358,2.17707934074358
"48","281","050","Lampasas County",21627,21685,58,0.26818328940676,0.26818328940676
"48","283","050","La Salle County",6664,7517,853,12.8001200480192,12.8001200480192
"48","285","050","Lavaca County",20337,20205,-132,-0.649063283670158,0.649063283670158
"48","287","050","Lee County",17478,17396,-82,-0.469161231262158,0.469161231262158
"48","289","050","Leon County",15719,17481,1762,11.2093644633883,11.2093644633883
"48","291","050","Liberty County",91628,90825,-803,-0.876369668660235,0.876369668660235
"48","293","050","Limestone County",22146,23381,1235,5.5766278334688,5.5766278334688
"48","295","050","Lipscomb County",3059,3142,83,2.71330500163452,2.71330500163452
"48","297","050","Live Oak County",11335,12309,974,8.59285399205999,8.59285399205999
"48","299","050","Llano County",21243,21947,704,3.3140328578826,3.3140328578826
"48","301","050","Loving County",64,172,108,168.75,168.75
"48","303","050","Lubbock County",310639,314034,3395,1.0929084886315,1.0929084886315
"48","305","050","Lynn County",5596,6017,421,7.52323087919943,7.52323087919943
"48","307","050","McCulloch County",7630,7877,247,3.23722149410223,3.23722149410223
"48","309","050","McLennan County",260579,259203,-1376,-0.528054831740086,0.528054831740086
"48","311","050","McMullen County",600,729,129,21.5,21.5
"48","313","050","Madison County",13455,14414,959,7.1274619100706,7.1274619100706
"48","315","050","Marion County",9725,9922,197,2.02570694087404,2.02570694087404
"48","317","050","Martin County",5237,5793,556,10.6167653236586,10.6167653236586
"48","319","050","Mason County",3953,4323,370,9.35997976220592,9.35997976220592
"48","321","050","Matagorda County",36255,36734,479,1.32119707626534,1.32119707626534
"48","323","050","Maverick County",57887,58417,530,0.915576899822067,0.915576899822067
"48","325","050","Medina County",50748,52193,1445,2.84740285331442,2.84740285331442
"48","327","050","Menard County",1962,2116,154,7.84913353720693,7.84913353720693
"48","329","050","Midland County",169983,177595,7612,4.47809486831036,4.47809486831036
"48","331","050","Milam County",24754,24726,-28,-0.113113032237214,0.113113032237214
"48","333","050","Mills County",4456,4841,385,8.64003590664273,8.64003590664273
"48","335","050","Mitchell County",8990,8188,-802,-8.9210233592881,8.9210233592881
"48","337","050","Montague County",19965,19934,-31,-0.155271725519659,0.155271725519659
"48","339","050","Montgomery County",620443,621953,1510,0.243374492096776,0.243374492096776
"48","341","050","Moore County",21358,20707,-651,-3.04803820582452,3.04803820582452
"48","343","050","Morris County",11973,12384,411,3.43272362816337,3.43272362816337
"48","345","050","Motley County",1063,1189,126,11.8532455315146,11.8532455315146
"48","347","050","Nacogdoches County",64653,64802,149,0.230461076825515,0.230461076825515
"48","349","050","Navarro County",52624,50539,-2085,-3.96207053815749,3.96207053815749
"48","351","050","Newton County",12217,13488,1271,10.403536056315,10.403536056315
"48","353","050","Nolan County",14738,14819,81,0.549599674311304,0.549599674311304
"48","355","050","Nueces County",353178,363196,10018,2.83653002168878,2.83653002168878
"48","357","050","Ochiltree County",10015,9648,-367,-3.6645032451323,3.6645032451323
"48","359","050","Oldham County",1758,2126,368,20.9328782707622,20.9328782707622
"48","361","050","Orange County",84808,82953,-1855,-2.18729365154231,2.18729365154231
"48","363","050","Palo Pinto County",28409,29280,871,3.06592981097539,3.06592981097539
"48","365","050","Panola County",22491,23170,679,3.01898537192655,3.01898537192655
"48","367","050","Parker County",148222,146987,-1235,-0.833209644991971,0.833209644991971
"48","369","050","Parmer County",9869,9525,-344,-3.48566217448576,3.48566217448576
"48","371","050","Pecos County",15193,15725,532,3.50161258474297,3.50161258474297
"48","373","050","Polk County",50123,52560,2437,4.86203938311753,4.86203938311753
"48","375","050","Potter County",118525,116271,-2254,-1.90170850031639,1.90170850031639
"48","377","050","Presidio County",6131,6528,397,6.47528951231447,6.47528951231447
"48","379","050","Rains County",12164,12521,357,2.93488983886879,2.93488983886879
"48","381","050","Randall County",140753,139430,-1323,-0.939944441681527,0.939944441681527
"48","383","050","Reagan County",3385,3832,447,13.205317577548,13.205317577548
"48","385","050","Real County",2758,3427,669,24.2567077592458,24.2567077592458
"48","387","050","Red River County",11587,12023,436,3.76283766289808,3.76283766289808
"48","389","050","Reeves County",14748,15940,1192,8.08245185787903,8.08245185787903
"48","391","050","Refugio County",6741,6860,119,1.76531671858775,1.76531671858775
"48","393","050","Roberts County",827,817,-10,-1.20918984280532,1.20918984280532
"48","395","050","Robertson County",16757,17148,391,2.33335322551769,2.33335322551769
"48","397","050","Rockwall County",107819,108680,861,0.798560550552315,0.798560550552315
"48","399","050","Runnels County",9900,10371,471,4.75757575757576,4.75757575757576
"48","401","050","Rusk County",52214,54368,2154,4.12533037116482,4.12533037116482
"48","403","050","Sabine County",9894,10506,612,6.18556701030928,6.18556701030928
"48","405","050","San Augustine County",7918,8237,319,4.02879515029048,4.02879515029048
"48","407","050","San Jacinto County",27402,29197,1795,6.55061674330341,6.55061674330341
"48","409","050","San Patricio County",68755,66969,-1786,-2.5976292633263,2.5976292633263
"48","411","050","San Saba County",5730,6028,298,5.20069808027923,5.20069808027923
"48","413","050","Schleicher County",2451,2764,313,12.7702978376173,12.7702978376173
"48","415","050","Scurry County",16932,16654,-278,-1.64186156390267,1.64186156390267
"48","417","050","Shackelford County",3105,3298,193,6.21578099838969,6.21578099838969
"48","419","050","Shelby County",24022,25034,1012,4.21280492881525,4.21280492881525
"48","421","050","Sherman County",2782,3025,243,8.73472322070453,8.73472322070453
"48","423","050","Smith County",233479,235217,1738,0.74439242929771,0.74439242929771
"48","425","050","Somervell County",9205,9127,-78,-0.847365562194459,0.847365562194459
"48","427","050","Starr County",65920,64313,-1607,-2.43780339805825,2.43780339805825
"48","429","050","Stephens County",9101,9335,234,2.57114602790902,2.57114602790902
"48","431","050","Sterling County",1372,1306,-66,-4.81049562682216,4.81049562682216
"48","433","050","Stonewall County",1245,1352,107,8.59437751004016,8.59437751004016
"48","435","050","Sutton County",3372,3758,386,11.4472123368921,11.4472123368921
"48","437","050","Swisher County",6971,7331,360,5.1642519007316,5.1642519007316
"48","439","050","Tarrant County",2110640,2119134,8494,0.402437175453891,0.402437175453891
"48","441","050","Taylor County",143208,138998,-4210,-2.93977990056421,2.93977990056421
"48","443","050","Terrell County",760,717,-43,-5.65789473684211,5.65789473684211
"48","445","050","Terry County",11831,12225,394,3.33023413067365,3.33023413067365
"48","447","050","Throckmorton County",1440,1475,35,2.43055555555556,2.43055555555556
"48","449","050","Titus County",31247,32886,1639,5.24530354914072,5.24530354914072
"48","451","050","Tom Green County",120003,119919,-84,-0.0699982500437489,0.0699982500437489
"48","453","050","Travis County",1290188,1294483,4295,0.332897221180169,0.332897221180169
"48","455","050","Trinity County",13602,14828,1226,9.01338038523746,9.01338038523746
"48","457","050","Tyler County",19798,21562,1764,8.90999090817254,8.90999090817254
"48","459","050","Upshur County",40892,42039,1147,2.80494962339822,2.80494962339822
"48","461","050","Upton County",3308,3622,314,9.49214026602177,9.49214026602177
"48","463","050","Uvalde County",24564,26753,2189,8.91141507897736,8.91141507897736
"48","465","050","Val Verde County",47586,49031,1445,3.03660740553944,3.03660740553944
"48","467","050","Van Zandt County",59541,57327,-2214,-3.71844611276263,3.71844611276263
"48","469","050","Victoria County",91319,91975,656,0.718360910653862,0.718360910653862
"48","471","050","Walker County",76400,72061,-4339,-5.67931937172775,5.67931937172775
"48","473","050","Waller County",56794,56929,135,0.237701165616086,0.237701165616086
"48","475","050","Ward County",11644,12048,404,3.46959807626245,3.46959807626245
"48","477","050","Washington County",35805,35742,-63,-0.175953079178886,0.175953079178886
"48","479","050","Webb County",267114,277567,10453,3.91331042176749,3.91331042176749
"48","481","050","Wharton County",41570,41684,114,0.274236228049074,0.274236228049074
"48","483","050","Wheeler County",4990,4952,-38,-0.761523046092184,0.761523046092184
"48","485","050","Wichita County",129350,133036,3686,2.84963277928102,2.84963277928102
"48","487","050","Wilbarger County",12887,12579,-308,-2.39000543183053,2.39000543183053
"48","489","050","Willacy County",20164,21186,1022,5.06843880182504,5.06843880182504
"48","491","050","Williamson County",609017,611682,2665,0.437590412090303,0.437590412090303
"48","493","050","Wilson County",49753,51753,2000,4.01985809900911,4.01985809900911
"48","495","050","Winkler County",7791,7888,97,1.24502631241176,1.24502631241176
"48","497","050","Wise County",68632,70786,2154,3.13847767805105,3.13847767805105
"48","499","050","Wood County",44843,46095,1252,2.79196307115938,2.79196307115938
"48","501","050","Yoakum County",7694,8679,985,12.8021835196257,12.8021835196257
"48","503","050","Young County",17867,17905,38,0.212682599205239,0.212682599205239
"48","505","050","Zapata County",13889,14186,297,2.13838289293686,2.13838289293686
"48","507","050","Zavala County",9670,11813,2143,22.1613236814891,22.1613236814891
"49","001","050","Beaver County",7072,6766,-306,-4.32692307692308,4.32692307692308
"49","003","050","Box Elder County",57666,56805,-861,-1.49308084486526,1.49308084486526
"49","005","050","Cache County",133154,129656,-3498,-2.62703335986902,2.62703335986902
"49","007","050","Carbon County",20412,20725,313,1.5334117185969,1.5334117185969
"49","009","050","Daggett County",935,1013,78,8.34224598930481,8.34224598930481
"49","011","050","Davis County",362679,358385,-4294,-1.1839670893545,1.1839670893545
"49","013","050","Duchesne County",19596,19910,314,1.60236783016942,1.60236783016942
"49","015","050","Emery County",9825,10127,302,3.07379134860051,3.07379134860051
"49","017","050","Garfield County",5083,5042,-41,-0.806610269525871,0.806610269525871
"49","019","050","Grand County",9669,9803,134,1.38587237563347,1.38587237563347
"49","021","050","Iron County",57289,56481,-808,-1.41039292010683,1.41039292010683
"49","023","050","Juab County",11786,12108,322,2.73205498048532,2.73205498048532
"49","025","050","Kane County",7667,7899,232,3.02595539324377,3.02595539324377
"49","027","050","Millard County",12975,13280,305,2.35067437379576,2.35067437379576
"49","029","050","Morgan County",12295,12377,82,0.666937779585197,0.666937779585197
"49","031","050","Piute County",1438,1472,34,2.3643949930459,2.3643949930459
"49","033","050","Rich County",2510,2458,-52,-2.07171314741036,2.07171314741036
"49","035","050","Salt Lake County",1185238,1164301,-20937,-1.76648065620576,1.76648065620576
"49","037","050","San Juan County",14518,15274,756,5.20732883317261,5.20732883317261
"49","039","050","Sanpete County",28437,31301,2864,10.0713858705208,10.0713858705208
"49","041","050","Sevier County",21522,21755,233,1.08261314004275,1.08261314004275
"49","043","050","Summit County",42357,42389,32,0.0755483155086527,0.0755483155086527
"49","045","050","Tooele County",72698,73920,1222,1.68092657294561,1.68092657294561
"49","047","050","Uintah County",35620,35922,302,0.847838293093768,0.847838293093768
"49","049","050","Utah County",659399,647412,-11987,-1.81786748235894,1.81786748235894
"49","051","050","Wasatch County",34788,35010,222,0.63815108658158,0.63815108658158
"49","053","050","Washington County",180279,183252,2973,1.64911054532142,1.64911054532142
"49","055","050","Wayne County",2486,2736,250,10.0563153660499,10.0563153660499
"49","057","050","Weber County",262223,261963,-260,-0.0991522482772297,0.0991522482772297
"50","001","050","Addison County",37363,36937,-426,-1.14016540427696,1.14016540427696
"50","003","050","Bennington County",37347,35446,-1901,-5.09010094518971,5.09010094518971
"50","005","050","Caledonia County",30233,29773,-460,-1.52151622399365,1.52151622399365
"50","007","050","Chittenden County",168323,164323,-4000,-2.37638350076935,2.37638350076935
"50","009","050","Essex County",5920,6133,213,3.59797297297297,3.59797297297297
"50","011","050","Franklin County",49946,49647,-299,-0.598646538261322,0.598646538261322
"50","013","050","Grand Isle County",7293,7179,-114,-1.56314273961333,1.56314273961333
"50","015","050","Lamoille County",25945,25364,-581,-2.23935247639237,2.23935247639237
"50","017","050","Orange County",29277,28835,-442,-1.50971752570277,1.50971752570277
"50","019","050","Orleans County",27393,26901,-492,-1.79607929032965,1.79607929032965
"50","021","050","Rutland County",60572,57879,-2693,-4.4459486231262,4.4459486231262
"50","023","050","Washington County",59807,58363,-1444,-2.41443309311619,2.41443309311619
"50","025","050","Windham County",45905,42064,-3841,-8.36728025269578,8.36728025269578
"50","027","050","Windsor County",57753,54977,-2776,-4.80667670943501,4.80667670943501
"51","001","050","Accomack County",33413,32315,-1098,-3.2861461107952,3.2861461107952
"51","003","050","Albemarle County",112395,110549,-1846,-1.64242181591708,1.64242181591708
"51","005","050","Alleghany County",15223,14767,-456,-2.99546738487815,2.99546738487815
"51","007","050","Amelia County",13265,13047,-218,-1.64342254052017,1.64342254052017
"51","009","050","Amherst County",31307,31714,407,1.30002874756444,1.30002874756444
"51","011","050","Appomattox County",16119,16033,-86,-0.533531856814939,0.533531856814939
"51","013","050","Arlington County",238643,239850,1207,0.505776410789338,0.505776410789338
"51","015","050","Augusta County",77487,76522,-965,-1.24537019112883,1.24537019112883
"51","017","050","Bath County",4209,4137,-72,-1.71062009978617,1.71062009978617
"51","019","050","Bedford County",79462,79800,338,0.42536054969671,0.42536054969671
"51","021","050","Bland County",6270,6261,-9,-0.143540669856459,0.143540669856459
"51","023","050","Botetourt County",33596,33646,50,0.148827241338255,0.148827241338255
"51","025","050","Brunswick County",15849,16084,235,1.48274339075021,1.48274339075021
"51","027","050","Buchanan County",20355,20726,371,1.82264799803488,1.82264799803488
"51","029","050","Buckingham County",16824,17174,350,2.08036138849263,2.08036138849263
"51","031","050","Campbell County",55696,55391,-305,-0.547615627693192,0.547615627693192
"51","033","050","Caroline County",30887,30866,-21,-0.0679897691585457,0.0679897691585457
"51","035","050","Carroll County",29155,30092,937,3.21385697135997,3.21385697135997
"51","036","050","Charles City County",6773,6876,103,1.52074413110881,1.52074413110881
"51","037","050","Charlotte County",11529,11855,326,2.82765200797988,2.82765200797988
"51","041","050","Chesterfield County",364548,357241,-7307,-2.00439996927702,2.00439996927702
