GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,BLOCKA,CONCITA,AIANHHA,AIANHHRA,AIANHHTA,AITSA,ANRCA,CSAA,NECTAA,NECTADIVA,CNECTAA,CDA,SLDUA,SLDLA,VTDA,SUBMCDA,SDELMA,SDSECA,SDUNIA,NAME,SABINSA,H7Q001,H7Q002,H7Q003,H7Q004,H7Q005,H7Q006,H7Q007,H7Q008,H7Q009,H7Q010,H7Q011,H7Q012,H7Q013,H7Q014,H7Q015,H7Q016,H7Q017,H7Q018,H7Q019,H7Q020,H7Q021,H7Q022,H7Q023,H7Q024,H7Q025,H7Q026,H7Q027,H7Q028,H7Q029,H7Q030,H7Q031,H7Q032,H7Q033,H7Q034,H7Q035,H7Q036,H7Q037,H7Q038,H7Q039,H7Q040,H7Q041,H7Q042,H7Q043,H7Q044,H7Q045,H7Q046,H7Q047,H7Q048,H7Q049,H7Q050,H7Q051,H7Q052,H7Q053,H7Q054,H7Q055,H7Q056,H7Q057,H7Q058,H7Q059,H7Q060,H7Q061,H7Q062,H7Q063,H7Q064,H7Q065,H7Q066,H7Q067,H7Q068,H7Q069,H7Q070,H7Q071,2010 Census Redistricting Data tabulation downloaded from nhgis.org on 20220530
G2902270,2010,2,4,Missouri,29,Worth County,227,,,,,,,,,,,,999,,,,,,,,,,,,Worth County,,2171,2157,2121,12,5,6,0,13,14,14,1,5,2,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G2902290,2010,2,4,Missouri,29,Wright County,229,,,,,,,,,,,,999,,,,,,,,,,,,Wright County,,18815,18575,18289,88,106,54,8,30,240,231,27,153,21,4,23,0,0,0,3,0,0,0,0,0,0,8,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G2905100,2010,2,4,Missouri,29,St. Louis city,510,,,,,,,,,,,,476,,,,,,,,,,,,St. Louis city,,319294,311732,140267,157160,838,9291,74,4102,7562,6799,2576,819,1257,84,460,773,256,80,276,41,3,18,38,106,12,708,453,44,5,50,30,3,17,28,5,5,29,2,12,9,13,3,0,0,0,0,45,18,2,15,4,6,0,0,0,0,0,0,0,0,0,0,9,7,0,0,2,0,0,1,1,
G3000010,2010,4,8,Montana,30,Beaverhead County,1,,,,,,,,,,,,999,,,,,,,,,,,,Beaverhead County,,9246,9096,8765,23,127,36,38,107,150,147,11,85,16,3,23,2,0,0,0,1,0,1,5,0,0,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000030,2010,4,8,Montana,30,Big Horn County,3,,,,,,,,,,,,999,,,,,,,,,,,,Big Horn County,,12865,12529,4035,31,8275,59,3,126,336,323,4,246,24,0,17,15,0,0,0,2,3,12,0,0,0,13,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000050,2010,4,8,Montana,30,Blaine County,5,,,,,,,,,,,,999,,,,,,,,,,,,Blaine County,,6491,6364,3130,7,3208,6,1,12,127,124,1,100,9,0,5,2,0,0,0,1,1,5,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000070,2010,4,8,Montana,30,Broadwater County,7,,,,,,,,,,,,999,,,,,,,,,,,,Broadwater County,,5612,5527,5401,15,73,9,11,18,85,85,6,57,10,3,6,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000090,2010,4,8,Montana,30,Carbon County,9,,,,,,,,,,,,999,,,,,,,,,,,,Carbon County,,10078,9977,9793,33,84,22,3,42,101,94,10,64,8,2,8,0,0,0,2,0,0,0,0,0,0,7,3,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000110,2010,4,8,Montana,30,Carter County,11,,,,,,,,,,,,999,,,,,,,,,,,,Carter County,,1160,1151,1135,1,11,1,0,3,9,9,2,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000130,2010,4,8,Montana,30,Cascade County,13,,,,,,,,,,,,999,,,,,,,,,,,,Cascade County,,81327,78380,72584,1010,3487,684,89,526,2947,2735,391,1476,404,47,194,84,29,2,6,31,4,34,26,6,1,194,92,17,2,7,31,3,6,22,5,3,0,1,0,3,0,0,1,1,0,0,17,7,3,2,3,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,
G3000150,2010,4,8,Montana,30,Chouteau County,15,,,,,,,,,,,,999,,,,,,,,,,,,Chouteau County,,5813,5722,4409,3,1267,21,6,16,91,84,2,53,7,2,1,13,0,0,0,6,0,0,0,0,0,6,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,
G3000170,2010,4,8,Montana,30,Custer County,17,,,,,,,,,,,,999,,,,,,,,,,,,Custer County,,11699,11514,11174,34,196,37,9,64,185,176,23,106,28,7,4,2,0,0,0,2,2,1,1,0,0,9,4,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000190,2010,4,8,Montana,30,Daniels County,19,,,,,,,,,,,,999,,,,,,,,,,,,Daniels County,,1751,1722,1676,3,37,4,0,2,29,27,1,21,3,0,1,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000210,2010,4,8,Montana,30,Dawson County,21,,,,,,,,,,,,999,,,,,,,,,,,,Dawson County,,8966,8823,8582,27,156,27,4,27,143,142,20,101,7,0,12,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000230,2010,4,8,Montana,30,Deer Lodge County,23,,,,,,,,,,,,999,,,,,,,,,,,,Deer Lodge County,,9298,9064,8660,38,285,29,4,48,234,212,26,135,14,4,21,5,4,1,0,1,1,0,0,0,0,20,14,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,
G3000250,2010,4,8,Montana,30,Fallon County,25,,,,,,,,,,,,999,,,,,,,,,,,,Fallon County,,2890,2852,2814,2,12,17,2,5,38,38,14,12,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000270,2010,4,8,Montana,30,Fergus County,27,,,,,,,,,,,,999,,,,,,,,,,,,Fergus County,,11586,11410,11193,25,143,27,0,22,176,172,20,103,22,10,16,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000290,2010,4,8,Montana,30,Flathead County,29,,,,,,,,,,,,999,,,,,,,,,,,,Flathead County,,90928,89004,86802,201,1028,531,58,384,1924,1820,183,1059,344,52,118,16,5,2,4,8,6,10,8,2,3,98,43,7,1,0,15,3,11,9,0,4,0,0,0,3,0,1,1,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,
G3000310,2010,4,8,Montana,30,Gallatin County,31,,,,,,,,,,,,999,,,,,,,,,,,,Gallatin County,,89513,87855,85084,289,781,1027,68,606,1658,1563,205,632,446,61,155,7,2,0,11,5,1,7,8,22,1,79,35,3,1,7,8,2,5,12,5,1,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,1,0,3,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,
G3000330,2010,4,8,Montana,30,Garfield County,33,,,,,,,,,,,,999,,,,,,,,,,,,Garfield County,,1206,1200,1189,3,5,1,0,2,6,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000350,2010,4,8,Montana,30,Glacier County,35,,,,,,,,,,,,999,,,,,,,,,,,,Glacier County,,13399,13027,4165,17,8795,26,1,23,372,370,6,312,4,1,5,25,0,0,0,8,3,4,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000370,2010,4,8,Montana,30,Golden Valley County,37,,,,,,,,,,,,999,,,,,,,,,,,,Golden Valley County,,884,865,831,0,9,6,0,19,19,19,0,14,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000390,2010,4,8,Montana,30,Granite County,39,,,,,,,,,,,,999,,,,,,,,,,,,Granite County,,3079,3027,3001,3,13,3,1,6,52,52,2,38,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000410,2010,4,8,Montana,30,Hill County,41,,,,,,,,,,,,999,,,,,,,,,,,,Hill County,,16096,15562,11896,50,3497,67,7,45,534,510,31,350,53,10,22,18,0,0,0,11,1,10,3,1,0,23,5,1,0,0,7,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000430,2010,4,8,Montana,30,Jefferson County,43,,,,,,,,,,,,999,,,,,,,,,,,,Jefferson County,,11406,11152,10889,16,163,40,2,42,254,249,30,170,31,6,12,0,0,0,0,0,0,0,0,0,0,5,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000450,2010,4,8,Montana,30,Judith Basin County,45,,,,,,,,,,,,999,,,,,,,,,,,,Judith Basin County,,2072,2058,2036,1,17,2,0,2,14,13,1,8,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000470,2010,4,8,Montana,30,Lake County,47,,,,,,,,,,,,999,,,,,,,,,,,,Lake County,,28746,26655,19945,98,6328,115,17,152,2091,2044,43,1801,53,14,63,25,0,2,0,24,3,13,0,3,0,45,24,1,2,0,7,7,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,
G3000490,2010,4,8,Montana,30,Lewis and Clark County,49,,,,,,,,,,,,999,,,,,,,,,,,,Lewis and Clark County,,63395,61843,59605,217,1335,354,44,288,1552,1482,166,914,193,26,127,9,4,0,3,9,6,9,8,4,4,61,13,3,0,4,7,1,9,18,3,0,0,0,0,0,0,0,1,1,0,1,9,4,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000510,2010,4,8,Montana,30,Liberty County,51,,,,,,,,,,,,999,,,,,,,,,,,,Liberty County,,2339,2312,2296,2,5,3,1,5,27,24,5,14,1,2,0,1,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000530,2010,4,8,Montana,30,Lincoln County,53,,,,,,,,,,,,999,,,,,,,,,,,,Lincoln County,,19687,19226,18881,23,182,60,9,71,461,438,38,276,61,7,41,6,1,0,6,2,0,0,0,0,0,22,12,0,0,1,5,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000550,2010,4,8,Montana,30,McCone County,55,,,,,,,,,,,,999,,,,,,,,,,,,McCone County,,1734,1713,1699,4,7,2,0,1,21,19,5,11,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000570,2010,4,8,Montana,30,Madison County,57,,,,,,,,,,,,999,,,,,,,,,,,,Madison County,,7691,7587,7445,15,38,26,0,63,104,100,13,69,8,0,8,0,0,0,0,0,0,0,1,0,1,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000590,2010,4,8,Montana,30,Meagher County,59,,,,,,,,,,,,999,,,,,,,,,,,,Meagher County,,1891,1867,1852,2,5,6,0,2,24,23,1,20,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000610,2010,4,8,Montana,30,Mineral County,61,,,,,,,,,,,,999,,,,,,,,,,,,Mineral County,,4223,4121,4007,11,63,30,0,10,102,102,15,64,13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000630,2010,4,8,Montana,30,Missoula County,63,,,,,,,,,,,,999,,,,,,,,,,,,Missoula County,,109299,106456,101320,445,2872,1236,105,478,2843,2654,354,1392,539,46,166,38,16,2,4,20,13,22,28,9,5,173,78,13,3,2,31,8,11,21,3,1,1,0,0,0,0,1,0,0,0,0,15,4,2,6,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,
G3000650,2010,4,8,Montana,30,Musselshell County,65,,,,,,,,,,,,999,,,,,,,,,,,,Musselshell County,,4538,4453,4360,10,61,10,2,10,85,85,8,53,4,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000670,2010,4,8,Montana,30,Park County,67,,,,,,,,,,,,999,,,,,,,,,,,,Park County,,15636,15379,15090,21,131,52,5,80,257,243,23,123,42,9,27,3,0,0,1,3,4,2,2,3,1,13,7,1,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000690,2010,4,8,Montana,30,Petroleum County,69,,,,,,,,,,,,999,,,,,,,,,,,,Petroleum County,,494,488,488,0,0,0,0,0,6,5,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000710,2010,4,8,Montana,30,Phillips County,71,,,,,,,,,,,,999,,,,,,,,,,,,Phillips County,,4253,4082,3702,1,351,10,1,17,171,170,2,136,5,0,15,2,0,0,0,1,3,2,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000730,2010,4,8,Montana,30,Pondera County,73,,,,,,,,,,,,999,,,,,,,,,,,,Pondera County,,6153,6007,5086,7,890,13,0,11,146,141,17,91,8,5,6,11,0,0,0,0,2,0,1,0,0,5,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000750,2010,4,8,Montana,30,Powder River County,75,,,,,,,,,,,,999,,,,,,,,,,,,Powder River County,,1743,1707,1656,1,27,3,0,20,36,36,3,29,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000770,2010,4,8,Montana,30,Powell County,77,,,,,,,,,,,,999,,,,,,,,,,,,Powell County,,7027,6938,6494,69,310,33,2,30,89,86,14,49,18,0,4,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000790,2010,4,8,Montana,30,Prairie County,79,,,,,,,,,,,,999,,,,,,,,,,,,Prairie County,,1179,1146,1136,0,2,6,0,2,33,33,2,20,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000810,2010,4,8,Montana,30,Ravalli County,81,,,,,,,,,,,,999,,,,,,,,,,,,Ravalli County,,40212,39453,38546,79,360,208,23,237,759,726,60,468,116,23,55,0,0,0,0,0,0,1,1,2,0,31,7,0,0,0,9,6,3,5,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000830,2010,4,8,Montana,30,Richland County,83,,,,,,,,,,,,999,,,,,,,,,,,,Richland County,,9746,9540,9259,13,161,24,1,82,206,198,22,111,19,7,36,0,0,0,0,0,0,0,0,3,0,8,1,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000850,2010,4,8,Montana,30,Roosevelt County,85,,,,,,,,,,,,999,,,,,,,,,,,,Roosevelt County,,10425,10114,3736,13,6297,45,2,21,311,296,4,256,16,1,6,3,0,0,0,2,3,5,0,0,0,15,8,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000870,2010,4,8,Montana,30,Rosebud County,87,,,,,,,,,,,,999,,,,,,,,,,,,Rosebud County,,9233,8978,5664,25,3202,42,3,42,255,243,7,179,25,4,13,9,0,0,0,5,0,0,1,0,0,11,8,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000890,2010,4,8,Montana,30,Sanders County,89,,,,,,,,,,,,999,,,,,,,,,,,,Sanders County,,11413,11054,10453,17,505,34,1,44,359,346,19,269,26,6,21,0,0,0,0,0,0,5,0,0,0,12,4,0,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,
G3000910,2010,4,8,Montana,30,Sheridan County,91,,,,,,,,,,,,999,,,,,,,,,,,,Sheridan County,,3384,3318,3229,7,57,14,0,11,66,61,7,42,6,0,5,0,1,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000930,2010,4,8,Montana,30,Silver Bow County,93,,,,,,,,,,,,999,,,,,,,,,,,,Silver Bow County,,34200,33479,32292,111,655,165,23,233,721,688,56,436,86,16,62,6,3,0,2,2,1,10,1,1,6,32,10,1,0,2,4,0,6,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000950,2010,4,8,Montana,30,Stillwater County,95,,,,,,,,,,,,999,,,,,,,,,,,,Stillwater County,,9117,8974,8823,9,73,29,2,38,143,136,16,66,20,7,10,2,6,0,2,3,2,0,2,0,0,5,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,
G3000970,2010,4,8,Montana,30,Sweet Grass County,97,,,,,,,,,,,,999,,,,,,,,,,,,Sweet Grass County,,3651,3595,3528,4,15,24,1,23,56,52,0,40,10,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3000990,2010,4,8,Montana,30,Teton County,99,,,,,,,,,,,,999,,,,,,,,,,,,Teton County,,6073,5960,5847,3,88,8,1,13,113,106,8,77,13,0,7,0,0,0,0,1,0,0,0,0,0,7,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3001010,2010,4,8,Montana,30,Toole County,101,,,,,,,,,,,,999,,,,,,,,,,,,Toole County,,5324,5221,4896,29,241,23,1,31,103,97,8,69,8,3,7,1,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3001030,2010,4,8,Montana,30,Treasure County,103,,,,,,,,,,,,999,,,,,,,,,,,,Treasure County,,718,697,674,0,6,3,0,14,21,19,0,11,1,2,5,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3001050,2010,4,8,Montana,30,Valley County,105,,,,,,,,,,,,999,,,,,,,,,,,,Valley County,,7369,7214,6409,17,724,37,3,24,155,152,13,109,13,3,10,1,0,0,0,1,1,0,1,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G3001070,2010,4,8,Montana,30,Wheatland County,107,,,,,,,,,,,,999,,,,,,,,,,,,Wheatland County,,2168,2116,2078,7,10,12,0,9,52,50,11,29,0,1,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
